"gID";"T";"x";"y";"itemsInCraneID"
0;3691.0;245;5;null
0;3743.0;-15;5;null
0;3753.0;-15;5;2619
0;3803.0;235;5;2619
0;3813.0;235;5;null
0;3863.0;-15;5;null
0;3873.0;-15;5;2620
0;3917.0;205;5;2620
0;3927.0;205;5;null
0;3971.0;-15;5;null
0;3981.0;-15;5;2621
0;4149.0;825;5;2621
0;4159.0;825;5;null
0;4327.0;-15;5;null
0;4337.0;-15;5;2622
0;4375.0;175;5;2622
0;4385.0;175;5;null
0;4423.0;-15;5;null
0;4433.0;-15;5;2623
0;4605.0;845;5;2623
0;4615.0;845;5;null
0;4787.0;-15;5;null
0;4797.0;-15;5;2624
0;4971.0;855;5;2624
0;4981.0;855;5;null
0;5155.0;-15;5;null
0;5165.0;-15;5;2625
0;5353.0;925;5;2625
0;5363.0;925;5;null
0;5551.0;-15;5;null
0;5561.0;-15;5;2626
0;5579.0;75;5;2626
0;5589.0;75;5;null
0;5607.0;-15;5;null
0;5617.0;-15;5;2627
0;5811.0;955;5;2627
0;5821.0;955;5;null
0;6015.0;-15;5;null
0;6025.0;-15;5;2628
0;6033.0;25;5;2628
0;6043.0;25;5;null
0;6051.0;-15;5;null
0;6061.0;-15;5;2629
0;6165.0;505;5;2629
0;6175.0;505;5;null
0;6279.0;-15;5;null
0;6289.0;-15;5;2630
0;6397.0;525;5;2630
0;6407.0;525;5;null
0;6515.0;-15;5;null
0;6525.0;-15;5;2631
0;6619.0;455;5;2631
0;6629.0;455;5;null
0;6723.0;-15;5;null
0;6733.0;-15;5;2632
0;6847.0;555;5;2632
0;6857.0;555;5;null
0;6971.0;-15;5;null
0;6981.0;-15;5;2633
0;7073.0;445;5;2633
0;7083.0;445;5;null
0;7175.0;-15;5;null
0;7185.0;-15;5;2634
0;7275.0;435;5;2634
0;7285.0;435;5;null
0;7375.0;-15;5;null
0;7385.0;-15;5;2635
0;7473.0;425;5;2635
0;7483.0;425;5;null
0;7571.0;-15;5;null
0;7581.0;-15;5;2636
0;7667.0;415;5;2636
0;7677.0;415;5;null
0;7763.0;-15;5;null
0;7773.0;-15;5;2637
0;7857.0;405;5;2637
0;7867.0;405;5;null
0;7951.0;-15;5;null
0;7961.0;-15;5;2638
0;8043.0;395;5;2638
0;8053.0;395;5;null
0;8135.0;-15;5;null
0;8145.0;-15;5;2639
0;8273.0;625;5;2639
0;8283.0;625;5;null
0;8411.0;-15;5;null
0;8421.0;-15;5;2640
0;8499.0;375;5;2640
0;8509.0;375;5;null
0;8509.0;375;5;null
0;8519.0;375;5;2640
0;8647.0;1015;5;2640
0;8657.0;1015;5;null
0;8661.0;995;15;null
0;8671.0;995;15;898
0;8675.0;1015;5;898
0;8685.0;1015;5;null
0;8787.0;505;5;null
0;8797.0;505;5;2629
0;8807.0;555;15;2629
0;8817.0;555;15;null
0;8827.0;505;5;null
0;8837.0;505;5;2607
0;8865.0;365;15;2607
0;8875.0;365;15;null
0;8903.0;505;5;null
0;8913.0;505;5;2600
0;9015.0;1015;5;2600
0;9025.0;1015;5;null
0;9159.0;345;35;null
0;9169.0;345;35;2189
0;9303.0;1015;5;2189
0;9313.0;1015;5;null
0;9429.0;435;15;null
0;9439.0;435;15;919
0;9453.0;505;5;919
0;9463.0;505;5;null
0;9477.0;435;15;null
0;9487.0;435;15;859
0;9493.0;465;25;859
0;9503.0;465;25;null
0;9509.0;435;15;null
0;9519.0;435;15;616
0;9533.0;505;5;616
0;9543.0;505;5;null
0;9557.0;435;15;null
0;9567.0;435;15;221
0;9683.0;1015;5;221
0;9693.0;1015;5;null
0;9725.0;855;65;null
0;9735.0;855;65;1722
0;9739.0;835;75;1722
0;9749.0;835;75;null
0;9753.0;855;65;null
0;9763.0;855;65;1471
0;9779.0;935;75;1471
0;9789.0;935;75;null
0;9805.0;855;65;null
0;9815.0;855;65;1044
0;9847.0;1015;5;1044
0;9857.0;1015;5;null
0;9993.0;335;25;null
0;10003.0;335;25;2442
0;10039.0;155;35;2442
0;10049.0;155;35;null
0;10085.0;335;25;null
0;10095.0;335;25;1785
0;10137.0;545;35;1785
0;10147.0;545;35;null
0;10189.0;335;25;null
0;10199.0;335;25;1753
0;10335.0;1015;5;1753
0;10345.0;1015;5;null
0;10475.0;365;15;null
0;10485.0;365;15;2607
0;10615.0;1015;5;2607
0;10625.0;1015;5;null
0;10657.0;855;5;null
0;10667.0;855;5;2624
0;10699.0;1015;5;2624
0;10709.0;1015;5;null
0;10877.0;175;55;null
0;10887.0;175;55;1871
0;10895.0;135;65;1871
0;10905.0;135;65;null
0;10913.0;175;55;null
0;10923.0;175;55;1744
0;11091.0;1015;5;1744
0;11101.0;1015;5;null
0;11149.0;775;35;null
0;11159.0;775;35;1347
0;11207.0;1015;5;1347
0;11217.0;1015;5;null
0;11423.0;-15;5;null
0;11433.0;-15;5;2641
0;11607.0;855;5;2641
0;11617.0;855;5;null
0;11617.0;855;5;null
0;11627.0;855;5;2641
0;11659.0;1015;5;2641
0;11669.0;1015;5;null
0;11761.0;555;15;null
0;11771.0;555;15;2629
0;11863.0;1015;5;2629
0;11873.0;1015;5;null
0;11949.0;635;85;null
0;11959.0;635;85;1983
0;11969.0;585;75;1983
0;11979.0;585;75;null
0;11989.0;635;85;null
0;11999.0;635;85;1829
0;12075.0;1015;5;1829
0;12085.0;1015;5;null
0;12261.0;135;55;null
0;12271.0;135;55;2488
0;12303.0;295;65;2488
0;12313.0;295;65;null
0;12345.0;135;55;null
0;12355.0;135;55;1761
0;12377.0;245;45;1761
0;12387.0;245;45;null
0;12409.0;135;55;null
0;12419.0;135;55;932
0;12547.0;775;65;932
0;12557.0;775;65;null
0;12685.0;135;55;null
0;12695.0;135;55;876
0;12871.0;1015;5;876
0;12881.0;1015;5;null
0;13055.0;145;25;null
0;13065.0;145;25;2088
0;13239.0;1015;5;2088
0;13249.0;1015;5;null
0;13455.0;-15;5;null
0;13465.0;-15;5;2642
0;13639.0;855;5;2642
0;13649.0;855;5;null
0;13823.0;-15;5;null
0;13833.0;-15;5;2643
0;13937.0;505;5;2643
0;13947.0;505;5;null
0;14051.0;-15;5;null
0;14061.0;-15;5;2644
0;14139.0;375;5;2644
0;14149.0;375;5;null
0;14149.0;375;5;null
0;14159.0;375;5;2644
0;14287.0;1015;5;2644
0;14297.0;1015;5;null
0;14311.0;945;95;null
0;14321.0;945;95;2447
0;14343.0;835;85;2447
0;14353.0;835;85;null
0;14375.0;945;95;null
0;14385.0;945;95;1356
0;14463.0;555;85;1356
0;14473.0;555;85;null
0;14551.0;945;95;null
0;14561.0;945;95;1293
0;14575.0;1015;5;1293
0;14585.0;1015;5;null
0;14655.0;665;5;null
0;14665.0;665;5;2470
0;14735.0;1015;5;2470
0;14745.0;1015;5;null
0;14779.0;845;5;null
0;14789.0;845;5;2623
0;14823.0;1015;5;2623
0;14833.0;1015;5;null
0;15039.0;-15;5;null
0;15049.0;-15;5;2645
0;15221.0;845;5;2645
0;15231.0;845;5;null
0;15403.0;-15;5;null
0;15413.0;-15;5;2646
0;15491.0;375;5;2646
0;15501.0;375;5;null
0;15579.0;-15;5;null
0;15589.0;-15;5;2647
0;15719.0;635;5;2647
0;15729.0;635;5;null
0;15859.0;-15;5;null
0;15869.0;-15;5;2648
0;15945.0;365;5;2648
0;15955.0;365;5;null
0;15955.0;365;5;null
0;15965.0;365;5;2648
0;16095.0;1015;5;2648
0;16105.0;1015;5;null
0;16167.0;705;65;null
0;16177.0;705;65;2487
0;16239.0;1015;5;2487
0;16249.0;1015;5;null
0;16295.0;785;5;null
0;16305.0;785;5;2519
0;16333.0;925;15;2519
0;16343.0;925;15;null
0;16371.0;785;5;null
0;16381.0;785;5;583
0;16427.0;555;15;583
0;16437.0;555;15;null
0;16483.0;785;5;null
0;16493.0;785;5;446
0;16539.0;1015;5;446
0;16549.0;1015;5;null
0;16693.0;295;25;null
0;16703.0;295;25;2366
0;16711.0;255;15;2366
0;16721.0;255;15;null
0;16729.0;295;25;null
0;16739.0;295;25;2278
0;16883.0;1015;5;2278
0;16893.0;1015;5;null
0;17031.0;325;15;null
0;17041.0;325;15;1258
0;17133.0;785;5;1258
0;17143.0;785;5;null
0;17235.0;325;15;null
0;17245.0;325;15;983
0;17383.0;1015;5;983
0;17393.0;1015;5;null
0;17505.0;455;5;null
0;17515.0;455;5;2631
0;17627.0;1015;5;2631
0;17637.0;1015;5;null
0;17765.0;375;5;null
0;17775.0;375;5;2646
0;17903.0;1015;5;2646
0;17913.0;1015;5;null
0;18073.0;215;25;null
0;18083.0;215;25;1955
0;18243.0;1015;5;1955
0;18253.0;1015;5;null
0;18285.0;855;5;null
0;18295.0;855;5;2642
0;18327.0;1015;5;2642
0;18337.0;1015;5;null
0;18377.0;815;65;null
0;18387.0;815;65;2123
0;18401.0;745;55;2123
0;18411.0;745;55;null
0;18425.0;815;65;null
0;18435.0;815;65;2117
0;18507.0;455;75;2117
0;18517.0;455;75;null
0;18589.0;815;65;null
0;18599.0;815;65;1193
0;18639.0;1015;5;1193
0;18649.0;1015;5;null
0;18795.0;285;15;null
0;18805.0;285;15;2145
0;18839.0;115;25;2145
0;18849.0;115;25;null
0;18883.0;285;15;null
0;18893.0;285;15;1401
0;19039.0;1015;5;1401
0;19049.0;1015;5;null
0;19159.0;465;45;null
0;19169.0;465;45;2256
0;19197.0;325;55;2256
0;19207.0;325;55;null
0;19235.0;465;45;null
0;19245.0;465;45;1847
0;19297.0;725;35;1847
0;19307.0;725;35;null
0;19359.0;465;45;null
0;19369.0;465;45;1237
0;19425.0;745;35;1237
0;19435.0;745;35;null
0;19491.0;465;45;null
0;19501.0;465;45;1021
0;19611.0;1015;5;1021
0;19621.0;1015;5;null
0;19743.0;405;5;null
0;19753.0;405;5;2637
0;19759.0;435;15;2637
0;19769.0;435;15;null
0;19775.0;405;5;null
0;19785.0;405;5;2610
0;19793.0;365;15;2610
0;19803.0;365;15;null
0;19811.0;405;5;null
0;19821.0;405;5;2602
0;19943.0;1015;5;2602
0;19953.0;1015;5;null
0;20019.0;685;75;null
0;20029.0;685;75;2041
0;20063.0;855;65;2041
0;20073.0;855;65;null
0;20107.0;685;75;null
0;20117.0;685;75;1988
0;20173.0;965;65;1988
0;20183.0;965;65;null
0;20239.0;685;75;null
0;20249.0;685;75;1876
0;20315.0;1015;5;1876
0;20325.0;1015;5;null
0;20441.0;435;5;null
0;20451.0;435;5;2634
0;20567.0;1015;5;2634
0;20577.0;1015;5;null
0;20695.0;425;75;null
0;20705.0;425;75;2505
0;20711.0;455;65;2505
0;20721.0;455;65;null
0;20727.0;425;75;null
0;20737.0;425;75;1053
0;20855.0;1015;5;1053
0;20865.0;1015;5;null
0;21053.0;75;5;null
0;21063.0;75;5;2626
0;21251.0;1015;5;2626
0;21261.0;1015;5;null
0;21281.0;915;65;null
0;21291.0;915;65;1672
0;21297.0;885;55;1672
0;21307.0;885;55;null
0;21313.0;915;65;null
0;21323.0;915;65;578
0;21343.0;1015;5;578
0;21353.0;1015;5;null
0;21473.0;415;5;null
0;21483.0;415;5;2636
0;21603.0;1015;5;2636
0;21613.0;1015;5;null
0;21785.0;155;45;null
0;21795.0;155;45;2538
0;21825.0;5;35;2538
0;21835.0;5;35;null
0;21865.0;155;45;null
0;21875.0;155;45;665
0;22047.0;1015;5;665
0;22057.0;1015;5;null
0;22133.0;635;5;null
0;22143.0;635;5;2647
0;22213.0;285;15;2647
0;22223.0;285;15;null
0;22293.0;635;5;null
0;22303.0;635;5;2612
0;22379.0;1015;5;2612
0;22389.0;1015;5;null
0;22543.0;245;5;null
0;22553.0;245;5;2618
0;22707.0;1015;5;2618
0;22717.0;1015;5;null
0;22831.0;445;5;null
0;22841.0;445;5;2633
0;22955.0;1015;5;2633
0;22965.0;1015;5;null
0;23101.0;335;35;null
0;23111.0;335;35;2267
0;23247.0;1015;5;2267
0;23257.0;1015;5;null
0;23377.0;415;5;null
0;23387.0;415;5;2609
0;23443.0;135;15;2609
0;23453.0;135;15;null
0;23509.0;415;5;null
0;23519.0;415;5;2601
0;23639.0;1015;5;2601
0;23649.0;1015;5;null
0;23805.0;235;5;null
0;23815.0;235;5;2619
0;23839.0;115;15;2619
0;23849.0;115;15;null
0;23873.0;235;5;null
0;23883.0;235;5;2605
0;24039.0;1015;5;2605
0;24049.0;1015;5;null
0;24145.0;535;95;null
0;24155.0;535;95;2318
0;24251.0;1015;5;2318
0;24261.0;1015;5;null
0;24379.0;425;5;null
0;24389.0;425;5;2635
0;24390.0;425;15;2635
0;24400.0;425;15;null
0;24401.0;425;5;null
0;24411.0;425;5;2608
0;24529.0;1015;5;2608
0;24539.0;1015;5;null
0;24737.0;25;5;null
0;24747.0;25;5;2628
0;24945.0;1015;5;2628
0;24955.0;1015;5;null
0;25137.0;105;5;null
0;25147.0;105;5;2137
0;25149.0;115;15;2137
0;25159.0;115;15;null
0;25161.0;105;5;null
0;25171.0;105;5;1229
0;25177.0;135;15;1229
0;25187.0;135;15;null
0;25193.0;105;5;null
0;25203.0;105;5;594
0;25385.0;1015;5;594
0;25395.0;1015;5;null
0;25601.0;-15;5;null
0;25611.0;-15;5;2649
0;25653.0;195;15;2649
0;25663.0;195;15;null
